blind_id,M002,M003,M004,M005,M007,M009,M010,M011,M012,M013,M015,M016,M017,M019,M021,M022,M024,M025,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M043,M044,M045,M046,M047,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083
M057,0.107542,0.176260,0.289560,0.118355,0.118355,0.075702,0.209248,0.113014,0.088369,0.118355,0.311370,0.007806,0.118355,0.118355,0.167741,0.223190,0.244948,0.339224,0.268578,0.319125,0.242807,0.188190,0.620835,0.107327,0.172781,0.351059,0.232318,0.205536,0.173558,0.172277,0.197227,0.141053,0.118355,0.156864,0.189157,0.266906,0.369393,0.118355,0.279373,0.211355,0.215643,0.158830,0.033596,0.385483,0.118355,0.046662,0.000000,0.260337,0.233419,0.308930,0.118355,0.118355,0.118355,0.118355,0.118355,0.118355,0.118355,0.118355,0.118355,0.118355,0.065351,0.038855,0.228644
M058,0.367880,0.178645,0.171106,0.141982,0.141982,0.245067,0.062099,0.310051,0.182076,0.141982,0.434097,0.258036,0.141982,0.141982,0.092596,0.267383,0.316823,0.365643,0.463214,0.579463,0.270229,0.381141,0.525922,0.154695,0.097664,0.418741,0.044074,0.054801,0.086779,0.088060,0.063110,0.310419,0.141982,0.103473,0.111612,0.033524,0.538759,0.141982,0.104953,0.048982,0.052201,0.101507,0.279869,0.639502,0.141982,0.290486,0.260337,0.000000,0.076624,0.048592,0.141982,0.141982,0.141982,0.141982,0.141982,0.141982,0.141982,0.141982,0.141982,0.141982,0.194986,0.288184,0.031693
M059,0.332539,0.242699,0.163752,0.138037,0.138037,0.309121,0.034280,0.274709,0.246130,0.138037,0.398755,0.241226,0.138037,0.138037,0.139191,0.232042,0.281482,0.330302,0.501997,0.544121,0.234888,0.421609,0.566390,0.218749,0.161718,0.348997,0.034795,0.115179,0.120509,0.076304,0.095155,0.374472,0.138037,0.167527,0.076271,0.055671,0.602812,0.138037,0.054376,0.058820,0.040749,0.118390,0.264322,0.618902,0.138037,0.255145,0.233419,0.076624,0.000000,0.083933,0.138037,0.138037,0.138037,0.138037,0.138037,0.138037,0.138037,0.138037,0.138037,0.138037,0.168068,0.252843,0.072161
M060,0.416472,0.223804,0.219698,0.190574,0.190574,0.293660,0.099682,0.358643,0.220561,0.190574,0.482689,0.306628,0.190574,0.190574,0.141188,0.315975,0.365415,0.414236,0.511806,0.628055,0.318821,0.429733,0.574514,0.201603,0.136149,0.432931,0.076612,0.103394,0.135371,0.136653,0.111702,0.359011,0.190574,0.152065,0.160204,0.042023,0.577243,0.190574,0.109568,0.097574,0.093287,0.150099,0.328461,0.688095,0.190574,0.339078,0.308930,0.048592,0.083933,0.000000,0.190574,0.190574,0.190574,0.190574,0.190574,0.190574,0.190574,0.190574,0.190574,0.190574,0.243578,0.336776,0.080285
M071,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M072,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M073,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M074,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M075,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M076,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M077,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M078,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M079,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M080,0.225898,0.125585,0.174614,0.000000,0.000000,0.171084,0.103757,0.168069,0.108093,0.000000,0.301289,0.116054,0.000000,0.000000,0.065232,0.168214,0.222841,0.244786,0.363961,0.437481,0.185585,0.283573,0.502480,0.080712,0.086535,0.340978,0.113962,0.087181,0.055203,0.061732,0.078872,0.236436,0.000000,0.078875,0.093774,0.148551,0.464776,0.000000,0.178936,0.093000,0.097287,0.042309,0.137887,0.497520,0.000000,0.148504,0.118355,0.141982,0.138037,0.190574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.053004,0.146202,0.110289
M081,0.172894,0.116205,0.224209,0.053004,0.053004,0.141053,0.143896,0.115065,0.078062,0.053004,0.310668,0.073158,0.053004,0.053004,0.102390,0.177593,0.232220,0.273872,0.333929,0.384477,0.194965,0.253541,0.555484,0.071332,0.107430,0.350357,0.166966,0.140185,0.108207,0.106926,0.131876,0.206404,0.053004,0.091513,0.123806,0.201555,0.434744,0.053004,0.214021,0.146004,0.150291,0.093479,0.096254,0.450834,0.053004,0.095500,0.065351,0.194986,0.168068,0.243578,0.053004,0.053004,0.053004,0.053004,0.053004,0.053004,0.053004,0.053004,0.053004,0.053004,0.000000,0.093198,0.163293
M082,0.079696,0.204107,0.317407,0.146202,0.146202,0.109170,0.237094,0.074159,0.116215,0.146202,0.272515,0.046662,0.146202,0.146202,0.195588,0.200497,0.222255,0.316530,0.291271,0.291279,0.220114,0.210883,0.648681,0.135173,0.200628,0.312204,0.260164,0.233383,0.201405,0.200123,0.225074,0.163746,0.146202,0.184711,0.176572,0.294753,0.392086,0.146202,0.307219,0.239202,0.243489,0.186677,0.072452,0.408176,0.146202,0.007806,0.038855,0.288184,0.252843,0.336776,0.146202,0.146202,0.146202,0.146202,0.146202,0.146202,0.146202,0.146202,0.146202,0.146202,0.093198,0.000000,0.256491
M083,0.336187,0.170537,0.140745,0.110289,0.110289,0.236960,0.044167,0.278358,0.173969,0.110289,0.402404,0.226343,0.110289,0.110289,0.067029,0.235690,0.285130,0.333951,0.431521,0.547770,0.245417,0.349448,0.494229,0.146587,0.089557,0.400809,0.037366,0.043018,0.055086,0.056368,0.031417,0.302311,0.110289,0.095365,0.082671,0.041631,0.530651,0.110289,0.113060,0.023544,0.034269,0.069814,0.248176,0.607810,0.110289,0.258793,0.228644,0.031693,0.072161,0.080285,0.110289,0.110289,0.110289,0.110289,0.110289,0.110289,0.110289,0.110289,0.110289,0.110289,0.163293,0.256491,0.000000
