blind_id,M002,M003,M004,M005,M007,M009,M010,M011,M012,M013,M015,M016,M017,M019,M021,M022,M024,M025,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M043,M044,M045,M046,M047,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083
M015,0.093868,0.157165,0.280203,0.213612,0.247454,0.204476,0.226560,0.136660,0.105785,0.213637,0.000000,0.248925,0.382461,0.628115,0.164955,0.105013,0.258924,0.419525,0.152533,0.245468,0.432509,0.223281,0.579370,0.247454,0.339303,0.334354,0.224345,0.244714,0.191784,0.104150,0.427949,0.079718,0.551980,0.409174,0.386492,0.347692,0.253220,0.235012,0.283276,0.147883,0.254444,0.085936,0.245805,0.203086,0.322787,0.405200,0.409174,0.409174,0.346593,0.384333,0.107822,0.107822,0.107822,0.107822,0.385996,0.107822,0.107822,0.312535,0.107822,0.107822,0.391839,0.286027,0.278781
M016,0.227534,0.222516,0.408227,0.297125,0.330968,0.282908,0.310073,0.135393,0.175833,0.260178,0.248925,0.000000,0.301239,0.485102,0.218606,0.172250,0.107336,0.432994,0.242017,0.328981,0.379085,0.306795,0.685625,0.330968,0.285879,0.424436,0.319800,0.303196,0.244296,0.200140,0.437484,0.218387,0.614494,0.572600,0.551909,0.542718,0.398078,0.363186,0.478303,0.324023,0.379338,0.212732,0.280419,0.267286,0.292823,0.570617,0.572600,0.572600,0.541620,0.547759,0.214575,0.214575,0.214575,0.214575,0.295507,0.214575,0.214575,0.507562,0.214575,0.214575,0.571065,0.481053,0.437126
M017,0.368257,0.395533,0.526833,0.424805,0.458647,0.389180,0.437753,0.338496,0.384624,0.322972,0.382461,0.301239,0.000000,0.298285,0.390368,0.316688,0.318110,0.568624,0.397340,0.456661,0.538335,0.434474,0.780616,0.458647,0.445130,0.603308,0.486499,0.482069,0.423168,0.412612,0.570245,0.388185,0.720766,0.713323,0.692632,0.683441,0.559826,0.431642,0.619026,0.408515,0.483097,0.325974,0.434943,0.365950,0.454285,0.711341,0.713323,0.713323,0.682343,0.688483,0.362631,0.362631,0.362631,0.362631,0.396718,0.362631,0.362631,0.648285,0.362631,0.362631,0.711788,0.621777,0.556441
M019,0.646971,0.646153,0.805547,0.668161,0.702003,0.648332,0.681109,0.578620,0.655248,0.567717,0.628115,0.485102,0.298285,0.000000,0.637039,0.578208,0.439580,0.853266,0.656492,0.700017,0.585611,0.677830,0.933197,0.702003,0.571283,0.838132,0.737119,0.720841,0.661940,0.683235,0.674926,0.666330,0.764621,1.000000,0.975328,0.970118,0.826753,0.688948,0.905703,0.693201,0.763802,0.587192,0.550498,0.583133,0.633358,0.996027,1.000000,1.000000,0.969020,0.975160,0.633824,0.633824,0.633824,0.633824,0.430957,0.633824,0.633824,0.934962,0.633824,0.633824,0.998465,0.908453,0.843118
M021,0.104204,0.041254,0.270897,0.078519,0.112361,0.112203,0.091467,0.153650,0.066532,0.090936,0.164955,0.218606,0.390368,0.637039,0.000000,0.186799,0.311231,0.499340,0.068048,0.110375,0.336286,0.088188,0.570597,0.112361,0.243081,0.234836,0.145831,0.100658,0.056687,0.094520,0.368197,0.111047,0.492229,0.473158,0.448485,0.443276,0.257495,0.296135,0.378861,0.266542,0.365173,0.209801,0.325052,0.186170,0.297124,0.469185,0.473158,0.473158,0.442178,0.448317,0.103221,0.103221,0.103221,0.103221,0.320274,0.103221,0.103221,0.408120,0.103221,0.103221,0.471623,0.381611,0.381636
M022,0.115343,0.178043,0.303306,0.228819,0.262662,0.214602,0.241767,0.067803,0.124011,0.231943,0.105013,0.172250,0.316688,0.578208,0.186799,0.000000,0.178579,0.331660,0.172716,0.260675,0.426578,0.238488,0.630539,0.262662,0.333373,0.396110,0.254290,0.277504,0.218603,0.166238,0.442243,0.144313,0.570690,0.424425,0.401411,0.391910,0.304470,0.271392,0.327494,0.196973,0.257777,0.116743,0.269163,0.211294,0.325211,0.420452,0.424425,0.424425,0.390811,0.399585,0.131986,0.131986,0.131986,0.131986,0.335141,0.131986,0.131986,0.356754,0.131986,0.131986,0.420257,0.330245,0.288951
M024,0.252261,0.274215,0.439656,0.356527,0.390369,0.338417,0.369475,0.203519,0.261979,0.338087,0.258924,0.107336,0.318110,0.439580,0.311231,0.178579,0.000000,0.452162,0.301418,0.388383,0.405857,0.366196,0.690843,0.390369,0.341388,0.524171,0.379718,0.402931,0.344031,0.299578,0.470388,0.282666,0.647398,0.593439,0.568767,0.563557,0.438180,0.360804,0.499142,0.323030,0.390193,0.212365,0.265403,0.306870,0.343907,0.589466,0.593439,0.593439,0.562459,0.568599,0.260688,0.260688,0.260688,0.260688,0.286525,0.260688,0.260688,0.528401,0.260688,0.260688,0.591904,0.501892,0.454072
M025,0.395135,0.489834,0.593718,0.511024,0.505862,0.475369,0.504063,0.376332,0.434372,0.548022,0.419525,0.432994,0.568624,0.853266,0.499340,0.331660,0.452162,0.000000,0.472108,0.503876,0.639595,0.509317,0.860133,0.505862,0.541515,0.696761,0.556823,0.580036,0.521135,0.471448,0.645839,0.444721,0.821447,0.504847,0.501611,0.510770,0.605673,0.480484,0.429085,0.409344,0.472502,0.392311,0.508034,0.443642,0.571957,0.506833,0.504847,0.504847,0.469352,0.480007,0.401804,0.401804,0.401804,0.401804,0.581614,0.401804,0.401804,0.439738,0.401804,0.401804,0.498798,0.413230,0.372287
M027,0.083532,0.071978,0.248558,0.078928,0.112771,0.108663,0.091876,0.172795,0.089943,0.157981,0.152533,0.242017,0.397340,0.656492,0.068048,0.172716,0.301418,0.472108,0.000000,0.110784,0.336695,0.088597,0.539783,0.112771,0.243490,0.277184,0.108543,0.150668,0.106696,0.111960,0.348547,0.107477,0.480240,0.428666,0.403994,0.398784,0.217269,0.275338,0.334369,0.239900,0.338530,0.196431,0.294382,0.174427,0.296199,0.424693,0.428666,0.428666,0.397686,0.403826,0.075995,0.075995,0.075995,0.075995,0.320683,0.075995,0.075995,0.363628,0.075995,0.075995,0.427131,0.337120,0.337144
M028,0.159121,0.142450,0.331743,0.034834,0.001987,0.067481,0.018908,0.259759,0.176907,0.193413,0.245468,0.328981,0.456661,0.700017,0.110375,0.260675,0.388383,0.503876,0.110784,0.000000,0.234586,0.025165,0.511539,0.001987,0.132706,0.320478,0.207905,0.190470,0.146499,0.204895,0.269553,0.214312,0.405032,0.476882,0.455053,0.461220,0.328053,0.339675,0.391116,0.312926,0.420089,0.289366,0.375702,0.151312,0.247215,0.472908,0.476882,0.476882,0.445901,0.452041,0.138229,0.138229,0.138229,0.138229,0.272038,0.138229,0.138229,0.411843,0.138229,0.138229,0.475347,0.385335,0.385359
M029,0.385032,0.368362,0.550329,0.257768,0.233594,0.228033,0.244820,0.424256,0.402819,0.419325,0.432509,0.379085,0.538335,0.585611,0.336286,0.426578,0.405857,0.639595,0.336695,0.234586,0.000000,0.248098,0.584812,0.233594,0.102874,0.544415,0.433817,0.416381,0.372410,0.430806,0.227332,0.440224,0.329382,0.708481,0.683809,0.687131,0.553965,0.434867,0.617028,0.473478,0.563178,0.391693,0.298762,0.240683,0.401301,0.704508,0.708481,0.708481,0.677501,0.683641,0.364141,0.364141,0.364141,0.364141,0.172117,0.364141,0.364141,0.643443,0.364141,0.364141,0.706946,0.616935,0.551599
M030,0.136934,0.120263,0.309556,0.009669,0.024173,0.053827,0.009235,0.237572,0.154720,0.171226,0.223281,0.306795,0.434474,0.677830,0.088188,0.238488,0.366196,0.509317,0.088597,0.025165,0.248098,0.000000,0.514948,0.024173,0.154893,0.296317,0.185719,0.168283,0.124312,0.182708,0.291732,0.192125,0.404040,0.483135,0.458463,0.453253,0.305867,0.317489,0.388838,0.290740,0.397902,0.267179,0.353515,0.139456,0.231586,0.479162,0.483135,0.483135,0.452155,0.458295,0.116043,0.116043,0.116043,0.116043,0.246873,0.116043,0.116043,0.418097,0.116043,0.116043,0.481600,0.391589,0.391613
M031,0.574335,0.553290,0.724100,0.516655,0.513525,0.499458,0.509695,0.632110,0.614684,0.643231,0.579370,0.685625,0.780616,0.933197,0.570597,0.630539,0.690843,0.860133,0.539783,0.511539,0.584812,0.514948,0.000000,0.513525,0.488763,0.700306,0.586338,0.588972,0.606988,0.624760,0.360324,0.593766,0.645388,0.752022,0.727350,0.733516,0.686450,0.587778,0.697679,0.653447,0.543912,0.618053,0.569497,0.469733,0.512193,0.748049,0.752022,0.752022,0.721042,0.727182,0.542909,0.542909,0.542909,0.542909,0.567876,0.542909,0.542909,0.722682,0.542909,0.542909,0.750487,0.660475,0.621629
M032,0.161107,0.144437,0.333730,0.033843,0.000000,0.069468,0.020895,0.261746,0.178894,0.195400,0.247454,0.330968,0.458647,0.702003,0.112361,0.262662,0.390369,0.505862,0.112771,0.001987,0.233594,0.024173,0.513525,0.000000,0.130720,0.320490,0.209892,0.192456,0.148485,0.206882,0.271540,0.216299,0.404040,0.478868,0.457040,0.463206,0.330040,0.341662,0.393103,0.314913,0.422075,0.291352,0.377688,0.153299,0.247227,0.474895,0.478868,0.478868,0.447888,0.454028,0.140216,0.140216,0.140216,0.140216,0.271046,0.140216,0.140216,0.413830,0.140216,0.140216,0.477333,0.387322,0.387346
M033,0.291827,0.275156,0.457124,0.164562,0.130720,0.134828,0.151614,0.331050,0.309613,0.326120,0.339303,0.285879,0.445130,0.571283,0.243081,0.333373,0.341388,0.541515,0.243490,0.132706,0.102874,0.154893,0.488763,0.130720,0.000000,0.451210,0.340612,0.323176,0.279205,0.337601,0.167310,0.347018,0.352788,0.609588,0.587759,0.593926,0.460760,0.341662,0.523823,0.380273,0.469973,0.298488,0.246969,0.147478,0.308095,0.605615,0.609588,0.609588,0.578608,0.584747,0.270936,0.270936,0.270936,0.270936,0.140327,0.270936,0.270936,0.544550,0.270936,0.270936,0.608053,0.518041,0.452706
M034,0.329088,0.266967,0.470428,0.286648,0.320490,0.344156,0.303545,0.366590,0.278050,0.280336,0.334354,0.424436,0.603308,0.838132,0.234836,0.396110,0.524171,0.696761,0.277184,0.320478,0.544415,0.296317,0.700306,0.320490,0.451210,0.000000,0.180063,0.137939,0.183901,0.232194,0.558462,0.256626,0.675517,0.403912,0.379239,0.342430,0.204693,0.328370,0.291091,0.348859,0.447489,0.364686,0.435115,0.385534,0.429082,0.399939,0.403912,0.403912,0.359503,0.379071,0.305626,0.305626,0.305626,0.305626,0.528403,0.305626,0.305626,0.382179,0.305626,0.305626,0.386577,0.382420,0.447755
M035,0.172691,0.148630,0.337373,0.176049,0.209892,0.205784,0.188997,0.250577,0.167725,0.235764,0.224345,0.319800,0.486499,0.737119,0.145831,0.254290,0.379718,0.556823,0.108543,0.207905,0.433817,0.185719,0.586338,0.209892,0.340612,0.180063,0.000000,0.091805,0.172036,0.177802,0.457090,0.184741,0.564919,0.342921,0.318249,0.313039,0.196311,0.321272,0.300105,0.299206,0.397837,0.264263,0.368096,0.269558,0.375409,0.338948,0.342921,0.342921,0.361712,0.318081,0.161173,0.161173,0.161173,0.161173,0.417804,0.161173,0.161173,0.403135,0.161173,0.161173,0.341386,0.350918,0.350942
M036,0.195904,0.134224,0.355127,0.158614,0.192456,0.206217,0.171562,0.245350,0.156810,0.159096,0.244714,0.303196,0.482069,0.720841,0.100658,0.277504,0.402931,0.580036,0.150668,0.190470,0.416381,0.168283,0.588972,0.192456,0.323176,0.137939,0.091805,0.000000,0.080231,0.158355,0.439655,0.178409,0.547483,0.415815,0.391143,0.385933,0.236442,0.335717,0.343293,0.322419,0.421050,0.285580,0.383459,0.272422,0.366001,0.411842,0.415815,0.415815,0.409721,0.390975,0.184386,0.184386,0.184386,0.184386,0.400369,0.184386,0.184386,0.438289,0.184386,0.184386,0.414280,0.398926,0.398950
M037,0.150938,0.090253,0.315136,0.114643,0.148485,0.162245,0.127591,0.186449,0.097909,0.100195,0.191784,0.244296,0.423168,0.661940,0.056687,0.218603,0.344031,0.521135,0.106696,0.146499,0.372410,0.124312,0.606988,0.148485,0.279205,0.183901,0.172036,0.080231,0.000000,0.111395,0.395684,0.131449,0.503512,0.481117,0.456444,0.451235,0.285360,0.334453,0.386819,0.293371,0.392001,0.236630,0.366355,0.230441,0.339942,0.477143,0.481117,0.481117,0.450136,0.456276,0.129466,0.129466,0.129466,0.129466,0.356397,0.129466,0.129466,0.428521,0.129466,0.129466,0.479582,0.402013,0.402037
M038,0.116736,0.095908,0.288393,0.173039,0.206882,0.202774,0.185987,0.134396,0.045856,0.133248,0.104150,0.200140,0.412612,0.683235,0.094520,0.166238,0.299578,0.471448,0.111960,0.204895,0.430806,0.182708,0.624760,0.206882,0.337601,0.232194,0.177802,0.158355,0.111395,0.000000,0.456747,0.058078,0.580778,0.435992,0.415301,0.374510,0.202788,0.274980,0.294295,0.191865,0.298426,0.135146,0.297009,0.230440,0.315928,0.434009,0.435992,0.435992,0.357612,0.411152,0.093826,0.093826,0.093826,0.093826,0.414794,0.093826,0.093826,0.323554,0.093826,0.093826,0.418657,0.297045,0.344470
M039,0.416943,0.398602,0.566274,0.301401,0.271540,0.263704,0.282497,0.425666,0.434729,0.451235,0.427949,0.437484,0.570245,0.674926,0.368197,0.442243,0.470388,0.645839,0.348547,0.269553,0.227332,0.291732,0.360324,0.271540,0.167310,0.558462,0.457090,0.439655,0.395684,0.456747,0.000000,0.448315,0.407859,0.710884,0.689056,0.695222,0.562056,0.442958,0.625119,0.499418,0.389883,0.417633,0.331337,0.256457,0.400690,0.706911,0.710884,0.710884,0.679904,0.686044,0.389497,0.389497,0.389497,0.389497,0.255692,0.389497,0.389497,0.645846,0.389497,0.389497,0.709349,0.619338,0.554002
M040,0.084405,0.104741,0.242902,0.182456,0.216299,0.212191,0.195404,0.152419,0.073581,0.159729,0.079718,0.218387,0.388185,0.666330,0.111047,0.144313,0.282666,0.444721,0.107477,0.214312,0.440224,0.192125,0.593766,0.216299,0.347018,0.256626,0.184741,0.178409,0.131449,0.058078,0.448315,0.000000,0.583768,0.393711,0.373020,0.332229,0.221939,0.232702,0.267813,0.175335,0.277946,0.121247,0.254732,0.220968,0.333624,0.391728,0.393711,0.393711,0.331130,0.368870,0.080032,0.080032,0.080032,0.080032,0.424211,0.080032,0.080032,0.297073,0.080032,0.080032,0.376376,0.270564,0.302188
M041,0.540974,0.521503,0.693942,0.413710,0.404040,0.383975,0.400762,0.549698,0.558761,0.575267,0.551980,0.614494,0.720766,0.764621,0.492229,0.570690,0.647398,0.821447,0.480240,0.405032,0.329382,0.404040,0.645388,0.404040,0.352788,0.675517,0.564919,0.547483,0.503512,0.580778,0.407859,0.583768,0.000000,0.848115,0.823442,0.818233,0.685066,0.604901,0.753818,0.623450,0.713149,0.568154,0.519769,0.406977,0.429272,0.844142,0.848115,0.848115,0.817135,0.823274,0.513528,0.513528,0.513528,0.513528,0.403516,0.513528,0.513528,0.795520,0.513528,0.513528,0.846580,0.769011,0.703676
M043,0.368954,0.465088,0.572746,0.484842,0.478868,0.494669,0.477882,0.478988,0.408048,0.521840,0.409174,0.572600,0.713323,1.000000,0.473158,0.424425,0.593439,0.504847,0.428666,0.476882,0.708481,0.483135,0.752022,0.478868,0.609588,0.403912,0.342921,0.415815,0.481117,0.435992,0.710884,0.393711,0.848115,0.000000,0.024672,0.061482,0.403168,0.441558,0.200948,0.401599,0.530234,0.459681,0.554199,0.522715,0.641731,0.003973,0.000000,0.000000,0.094181,0.024840,0.369936,0.369936,0.369936,0.369936,0.718065,0.369936,0.369936,0.254639,0.369936,0.369936,0.017335,0.138947,0.156882
M044,0.344281,0.440416,0.548074,0.460170,0.457040,0.469996,0.453209,0.458297,0.387357,0.499158,0.386492,0.551909,0.692632,0.975328,0.448485,0.401411,0.568767,0.501611,0.403994,0.455053,0.683809,0.458463,0.727350,0.457040,0.587759,0.379239,0.318249,0.391143,0.456444,0.415301,0.689056,0.373020,0.823442,0.024672,0.000000,0.053947,0.378495,0.416886,0.185193,0.378918,0.505561,0.436336,0.529526,0.498042,0.617059,0.020699,0.024672,0.024672,0.094013,0.024672,0.345264,0.345264,0.345264,0.345264,0.693392,0.345264,0.345264,0.254471,0.345264,0.345264,0.023138,0.138779,0.156714
M045,0.339072,0.433770,0.529698,0.454960,0.463206,0.464787,0.448000,0.449106,0.378166,0.491958,0.347692,0.542718,0.683441,0.970118,0.443276,0.391910,0.563557,0.510770,0.398784,0.461220,0.687131,0.453253,0.733516,0.463206,0.593926,0.342430,0.313039,0.385933,0.451235,0.374510,0.695222,0.332229,0.818233,0.061482,0.053947,0.000000,0.341686,0.380076,0.156735,0.347638,0.468752,0.398199,0.492717,0.471766,0.580249,0.059499,0.061482,0.061482,0.098788,0.064262,0.340055,0.340055,0.340055,0.340055,0.688183,0.340055,0.340055,0.236402,0.340055,0.340055,0.050368,0.143554,0.193090
M046,0.241852,0.247839,0.391599,0.296197,0.330040,0.325932,0.309145,0.311052,0.228200,0.328242,0.253220,0.398078,0.559826,0.826753,0.257495,0.304470,0.438180,0.605673,0.217269,0.328053,0.553965,0.305867,0.686450,0.330040,0.460760,0.204693,0.196311,0.236442,0.285360,0.202788,0.562056,0.221939,0.685066,0.403168,0.378495,0.341686,0.000000,0.254614,0.217146,0.267763,0.370342,0.283382,0.359678,0.353598,0.417315,0.399194,0.403168,0.403168,0.308987,0.378327,0.234283,0.234283,0.234283,0.234283,0.532148,0.234283,0.234283,0.215613,0.234283,0.234283,0.385833,0.334889,0.400225
M047,0.223556,0.294245,0.382832,0.307819,0.341662,0.272194,0.320767,0.323706,0.306283,0.347480,0.235012,0.363186,0.431642,0.688948,0.296135,0.271392,0.360804,0.480484,0.275338,0.339675,0.434867,0.317489,0.587778,0.341662,0.341662,0.328370,0.321272,0.335717,0.334453,0.274980,0.442958,0.232702,0.604901,0.441558,0.416886,0.380076,0.254614,0.000000,0.240611,0.131840,0.233148,0.160337,0.185229,0.215612,0.386491,0.437585,0.441558,0.441558,0.347378,0.416718,0.245047,0.245047,0.245047,0.245047,0.395639,0.245047,0.245047,0.265920,0.245047,0.245047,0.424223,0.302612,0.284676
M049,0.274656,0.369355,0.465282,0.390545,0.393103,0.400371,0.383585,0.384691,0.313751,0.427543,0.283276,0.478303,0.619026,0.905703,0.378861,0.327494,0.499142,0.429085,0.334369,0.391116,0.617028,0.388838,0.697679,0.393103,0.523823,0.291091,0.300105,0.343293,0.386819,0.294295,0.625119,0.267813,0.753818,0.200948,0.185193,0.156735,0.217146,0.240611,0.000000,0.213442,0.341136,0.323251,0.388801,0.407351,0.484234,0.199952,0.200948,0.200948,0.109878,0.176107,0.275639,0.275639,0.275639,0.275639,0.623767,0.275639,0.275639,0.103030,0.275639,0.275639,0.183613,0.120854,0.186189
M050,0.162338,0.257696,0.353839,0.281070,0.314913,0.245445,0.294018,0.258054,0.223168,0.280401,0.147883,0.324023,0.408515,0.693201,0.266542,0.196973,0.323030,0.409344,0.239900,0.312926,0.473478,0.290740,0.653447,0.314913,0.380273,0.348859,0.299206,0.322419,0.293371,0.191865,0.499418,0.175335,0.623450,0.401599,0.378918,0.347638,0.267763,0.131840,0.213442,0.000000,0.151850,0.135440,0.228972,0.254222,0.377205,0.397626,0.401599,0.401599,0.307419,0.376759,0.175281,0.175281,0.175281,0.175281,0.422642,0.175281,0.175281,0.241761,0.175281,0.175281,0.384264,0.262653,0.244717
