blind_id,M002,M003,M004,M005,M007,M009,M010,M011,M012,M013,M015,M016,M017,M019,M021,M022,M024,M025,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M043,M044,M045,M046,M047,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083
M040,0.341412,0.291174,0.357037,0.222924,0.360851,0.383151,0.322567,0.415734,0.486573,0.342884,0.232455,0.426641,0.606490,0.492428,0.393513,0.357936,0.290872,0.351468,0.327202,0.512719,0.605634,0.624614,0.571928,0.542739,0.635691,0.348928,0.456138,0.409845,0.493607,0.529628,0.663888,0.000000,0.424238,0.247376,0.240826,0.390662,0.378205,0.419429,0.381188,0.411929,0.450857,0.319185,0.409684,0.385092,0.412522,0.368515,0.385221,0.383314,0.463336,0.460181,0.293233,0.300081,0.300081,0.275400,0.479096,0.251049,0.246020,0.308775,0.288502,0.303125,0.457581,0.306642,0.406528
M041,0.278166,0.501835,0.403823,0.337204,0.284375,0.451910,0.414054,0.695899,0.661206,0.529752,0.320513,0.739324,0.852034,0.755443,0.719169,0.549738,0.415904,0.413680,0.226188,0.204839,0.430359,0.552950,0.243842,0.238700,0.292943,0.301898,0.278696,0.316731,0.468060,0.535583,0.269322,0.424238,0.000000,0.331465,0.333450,0.328053,0.215338,0.458209,0.387877,0.539379,0.606529,0.433715,0.313598,0.358603,0.286232,0.525157,0.556353,0.519351,0.488305,0.449976,0.319487,0.312639,0.312639,0.303176,0.379580,0.327527,0.324020,0.501755,0.307147,0.309595,0.634766,0.474070,0.432661
M043,0.198569,0.239904,0.199357,0.274810,0.296055,0.329953,0.314055,0.422339,0.370152,0.305204,0.019487,0.469575,0.560980,0.481906,0.476618,0.281828,0.160982,0.206588,0.226908,0.434656,0.531713,0.461695,0.430092,0.389418,0.486671,0.220722,0.320886,0.250161,0.322129,0.347129,0.512746,0.247376,0.331465,0.000000,0.006551,0.183191,0.253620,0.222337,0.205967,0.250908,0.323965,0.156062,0.215234,0.284791,0.378491,0.384248,0.405406,0.340065,0.314961,0.362977,0.071729,0.078578,0.078578,0.053896,0.321715,0.029545,0.024516,0.321613,0.066998,0.081622,0.419353,0.258783,0.312678
M044,0.200554,0.241119,0.201342,0.276795,0.298040,0.331938,0.316040,0.415788,0.363601,0.298653,0.012936,0.463024,0.554429,0.483891,0.470067,0.280968,0.162968,0.208573,0.228893,0.436641,0.533698,0.455144,0.432077,0.391403,0.488656,0.214171,0.314335,0.247878,0.315578,0.340578,0.514731,0.240826,0.333450,0.006551,0.000000,0.188981,0.255605,0.224322,0.205818,0.252894,0.325950,0.158047,0.217219,0.286776,0.380476,0.389277,0.403421,0.338080,0.309932,0.364962,0.073714,0.080563,0.080563,0.055881,0.323700,0.031530,0.026501,0.315062,0.068983,0.083607,0.417368,0.252232,0.306127
M045,0.215295,0.368795,0.267159,0.354707,0.317543,0.368494,0.366158,0.513507,0.490253,0.442779,0.201917,0.584068,0.663095,0.585777,0.601882,0.399031,0.288851,0.268373,0.310802,0.423700,0.503445,0.543681,0.391431,0.411224,0.453581,0.295566,0.352066,0.340206,0.361721,0.325867,0.450153,0.390662,0.328053,0.183191,0.188981,0.000000,0.212658,0.284854,0.273833,0.319544,0.376224,0.270748,0.272404,0.334048,0.411184,0.464255,0.487243,0.410699,0.383537,0.372725,0.207211,0.214060,0.214060,0.210718,0.341109,0.186367,0.189874,0.390874,0.206748,0.217104,0.454527,0.363846,0.390357
M046,0.205379,0.439762,0.317334,0.330926,0.317988,0.396407,0.363956,0.606669,0.591819,0.481513,0.244951,0.669937,0.782648,0.693666,0.675655,0.461269,0.352403,0.364271,0.220079,0.334136,0.503418,0.534022,0.285310,0.309951,0.350270,0.227866,0.279113,0.217453,0.369294,0.426763,0.322626,0.378205,0.215338,0.253620,0.255605,0.212658,0.000000,0.352180,0.303092,0.456422,0.512461,0.348307,0.316498,0.381231,0.365082,0.440724,0.471259,0.451286,0.420235,0.430880,0.245977,0.252826,0.252826,0.253752,0.354120,0.229401,0.232908,0.427627,0.249782,0.255870,0.534569,0.414332,0.382012
M047,0.317985,0.333462,0.199931,0.407153,0.424549,0.417474,0.448593,0.427207,0.367023,0.362973,0.211386,0.421718,0.454577,0.417872,0.494344,0.341580,0.241311,0.222812,0.334472,0.514865,0.585484,0.532867,0.499338,0.450296,0.547681,0.355458,0.405148,0.338911,0.393898,0.367028,0.573165,0.419429,0.458209,0.222337,0.224322,0.284854,0.352180,0.000000,0.214616,0.189107,0.226107,0.145293,0.232866,0.317643,0.484603,0.533598,0.554178,0.416133,0.369814,0.381154,0.223396,0.230245,0.230245,0.214099,0.309014,0.192792,0.197821,0.390356,0.218665,0.233289,0.451373,0.320256,0.359126
M049,0.309325,0.356181,0.232973,0.441834,0.445249,0.449724,0.475951,0.420959,0.466127,0.394172,0.214189,0.462722,0.573776,0.524115,0.596174,0.327595,0.267996,0.241701,0.295453,0.446897,0.620968,0.603483,0.454261,0.489789,0.559078,0.366582,0.452295,0.397348,0.454299,0.401327,0.531434,0.381188,0.387877,0.205967,0.205818,0.273833,0.303092,0.214616,0.000000,0.284714,0.348593,0.244947,0.314797,0.402745,0.489400,0.457624,0.476070,0.431731,0.388543,0.404858,0.268564,0.275413,0.275413,0.250732,0.330667,0.226381,0.221352,0.337011,0.263833,0.278457,0.420195,0.354777,0.390676
M050,0.358728,0.310894,0.264658,0.463366,0.458943,0.415419,0.464354,0.300846,0.304507,0.315194,0.247567,0.359323,0.343551,0.352025,0.438357,0.303198,0.212198,0.183714,0.404963,0.599189,0.646503,0.536996,0.615138,0.522470,0.642805,0.387204,0.462002,0.388556,0.396456,0.399793,0.697792,0.411929,0.539379,0.250908,0.252894,0.319544,0.456422,0.189107,0.284714,0.000000,0.165788,0.165062,0.314949,0.403794,0.535397,0.495281,0.524185,0.447086,0.396686,0.473751,0.299809,0.306657,0.306657,0.281976,0.390544,0.257625,0.252596,0.359528,0.295077,0.309701,0.367581,0.321419,0.424980
M051,0.417156,0.295000,0.300934,0.457383,0.439294,0.432718,0.528444,0.409230,0.347634,0.340687,0.317579,0.408291,0.349779,0.355831,0.346223,0.363711,0.297830,0.253429,0.487721,0.652825,0.521369,0.437393,0.648958,0.505366,0.673629,0.385167,0.423305,0.351732,0.321641,0.305448,0.731612,0.450857,0.606529,0.323965,0.325950,0.376224,0.512461,0.226107,0.348593,0.165788,0.000000,0.212132,0.354623,0.386259,0.515904,0.597754,0.620415,0.505376,0.460709,0.488774,0.369821,0.376670,0.376670,0.351988,0.346268,0.327637,0.322608,0.449167,0.365090,0.379713,0.471178,0.411635,0.451980
M052,0.315692,0.253982,0.208235,0.352877,0.383024,0.344147,0.379708,0.359584,0.275761,0.260244,0.147139,0.393964,0.444726,0.380883,0.417405,0.234924,0.147369,0.135722,0.307390,0.504265,0.580340,0.516014,0.531471,0.451457,0.566912,0.309707,0.397741,0.319490,0.376340,0.335234,0.608240,0.319185,0.433715,0.156062,0.158047,0.270748,0.348307,0.145293,0.244947,0.165062,0.212132,0.000000,0.231613,0.314258,0.442270,0.456040,0.476619,0.352231,0.312851,0.382592,0.196536,0.203385,0.203385,0.178703,0.310789,0.154352,0.149323,0.337430,0.191805,0.206429,0.427531,0.262388,0.310778
M053,0.288125,0.385664,0.325140,0.370438,0.351658,0.393668,0.372720,0.532373,0.438468,0.397936,0.204283,0.542161,0.567100,0.518724,0.537191,0.406788,0.257678,0.233382,0.299084,0.416429,0.440994,0.421700,0.379969,0.333903,0.444487,0.259892,0.268856,0.242064,0.319392,0.348096,0.462624,0.409684,0.313598,0.215234,0.217219,0.272404,0.316498,0.232866,0.314797,0.314949,0.354623,0.231613,0.000000,0.262073,0.353106,0.548580,0.578402,0.380975,0.332144,0.320046,0.240544,0.247393,0.247393,0.222711,0.372827,0.211297,0.207790,0.453249,0.235813,0.250437,0.534855,0.369848,0.352502
M054,0.268075,0.267621,0.279158,0.259230,0.235686,0.325023,0.331801,0.554577,0.516092,0.393239,0.273840,0.581652,0.593700,0.578121,0.452075,0.457881,0.340518,0.316692,0.290583,0.436813,0.355868,0.409374,0.373023,0.301492,0.427772,0.347580,0.311563,0.322479,0.376734,0.387233,0.463603,0.385092,0.358603,0.284791,0.286776,0.334048,0.381231,0.317643,0.402745,0.403794,0.386259,0.314258,0.262073,0.000000,0.305585,0.618445,0.637614,0.564572,0.516230,0.477766,0.229848,0.227557,0.227557,0.230895,0.230715,0.255246,0.260275,0.532976,0.217793,0.230600,0.601008,0.463574,0.511761
M055,0.403544,0.446510,0.463456,0.307878,0.261551,0.420505,0.426145,0.675037,0.649350,0.447111,0.367540,0.688487,0.789814,0.661000,0.570665,0.591078,0.455479,0.469040,0.360989,0.317508,0.378934,0.490013,0.327432,0.223753,0.308977,0.288152,0.244962,0.274426,0.438789,0.571194,0.379446,0.412522,0.286232,0.378491,0.380476,0.411184,0.365082,0.484603,0.489400,0.535397,0.515904,0.442270,0.353106,0.305585,0.000000,0.712846,0.745363,0.692723,0.656526,0.607197,0.366514,0.359665,0.359665,0.350203,0.372213,0.374554,0.371047,0.662521,0.354173,0.358143,0.778772,0.602594,0.615306
M056,0.475137,0.498698,0.471095,0.469941,0.591018,0.548842,0.546101,0.427560,0.562187,0.458120,0.402213,0.540051,0.650809,0.602845,0.576688,0.331497,0.382863,0.434833,0.424010,0.609031,0.800062,0.779134,0.651248,0.671804,0.734739,0.501490,0.631341,0.550055,0.658917,0.633011,0.718666,0.368515,0.525157,0.384248,0.389277,0.464255,0.440724,0.533598,0.457624,0.495281,0.597754,0.456040,0.548580,0.618445,0.712846,0.000000,0.071182,0.404172,0.487616,0.537808,0.454455,0.461304,0.461304,0.436622,0.609319,0.412271,0.407242,0.186011,0.449724,0.464348,0.253459,0.363161,0.450351
M057,0.494306,0.518993,0.487095,0.495628,0.622158,0.575724,0.567380,0.429316,0.580474,0.469746,0.416358,0.560419,0.664725,0.631749,0.597973,0.344168,0.412685,0.455413,0.447285,0.636393,0.811074,0.779934,0.683765,0.704321,0.774703,0.529195,0.655322,0.585752,0.690819,0.655672,0.754907,0.385221,0.556353,0.405406,0.403421,0.487243,0.471259,0.554178,0.476070,0.524185,0.620415,0.476619,0.578402,0.637614,0.745363,0.071182,0.000000,0.400281,0.476005,0.543975,0.477135,0.483984,0.483984,0.459302,0.632650,0.434951,0.429922,0.195059,0.472404,0.487028,0.235520,0.351549,0.447982
M058,0.442642,0.511602,0.475747,0.448874,0.589727,0.491669,0.492334,0.545962,0.548358,0.510328,0.351017,0.558684,0.572786,0.491464,0.607732,0.467337,0.397380,0.392971,0.467305,0.688294,0.706111,0.638347,0.699125,0.674826,0.789283,0.431279,0.560022,0.508765,0.563471,0.464606,0.761638,0.383314,0.519351,0.340065,0.338080,0.410699,0.451286,0.416133,0.431731,0.447086,0.505376,0.352231,0.380975,0.564572,0.692723,0.404172,0.400281,0.000000,0.110782,0.235488,0.411795,0.418643,0.418643,0.393962,0.584191,0.369611,0.364582,0.328275,0.407063,0.421687,0.366761,0.184643,0.140040
M059,0.399454,0.530666,0.445387,0.511163,0.578393,0.494168,0.528639,0.573032,0.507875,0.504932,0.322868,0.577335,0.563812,0.513401,0.660363,0.462933,0.379151,0.351717,0.431147,0.630837,0.655760,0.587996,0.646912,0.635854,0.750311,0.399612,0.521050,0.465379,0.511258,0.416995,0.722666,0.463336,0.488305,0.314961,0.309932,0.383537,0.420235,0.369814,0.388543,0.396686,0.460709,0.312851,0.332144,0.516230,0.656526,0.487616,0.476005,0.110782,0.000000,0.228638,0.383646,0.390495,0.390495,0.365813,0.510781,0.341462,0.336433,0.384497,0.378915,0.393539,0.427857,0.237842,0.100234
M060,0.414700,0.444584,0.424665,0.484345,0.501365,0.567642,0.533850,0.650302,0.514376,0.518235,0.352026,0.574909,0.571977,0.492249,0.605135,0.494615,0.402012,0.374423,0.438396,0.608427,0.640929,0.623235,0.607552,0.584592,0.695324,0.425776,0.501032,0.465595,0.524852,0.422911,0.667680,0.460181,0.449976,0.362977,0.364962,0.372725,0.430880,0.381154,0.404858,0.473751,0.488774,0.382592,0.320046,0.477766,0.607197,0.537808,0.543975,0.235488,0.228638,0.000000,0.398042,0.404890,0.404890,0.380209,0.527520,0.359040,0.355533,0.452469,0.393310,0.407934,0.475993,0.306824,0.205589
M071,0.187452,0.259295,0.173775,0.237224,0.224325,0.266760,0.242325,0.462107,0.411442,0.344973,0.060778,0.510865,0.602271,0.515586,0.492036,0.320836,0.193719,0.241652,0.213078,0.414143,0.511200,0.449718,0.358362,0.360369,0.414942,0.277232,0.340869,0.281559,0.357332,0.392985,0.441017,0.293233,0.319487,0.071729,0.073714,0.207211,0.245977,0.223396,0.268564,0.299809,0.369821,0.196536,0.240544,0.229848,0.366514,0.454455,0.477135,0.411795,0.383646,0.398042,0.000000,0.006849,0.006849,0.017833,0.249985,0.042184,0.047213,0.387255,0.012341,0.009893,0.491082,0.319859,0.369188
M072,0.194301,0.266143,0.180624,0.230376,0.217477,0.259911,0.235477,0.468956,0.418291,0.351821,0.067627,0.517714,0.609119,0.522435,0.498884,0.327685,0.200567,0.248501,0.219927,0.407294,0.504351,0.442869,0.353036,0.353520,0.408093,0.284081,0.347718,0.288407,0.364180,0.399834,0.434168,0.300081,0.312639,0.078578,0.080563,0.214060,0.252826,0.230245,0.275413,0.306657,0.376670,0.203385,0.247393,0.227557,0.359665,0.461304,0.483984,0.418643,0.390495,0.404890,0.006849,0.000000,0.000000,0.024682,0.243137,0.049033,0.054062,0.394103,0.011580,0.003044,0.497931,0.326708,0.376037
