blind_id,M002,M003,M004,M005,M007,M009,M010,M011,M012,M013,M015,M016,M017,M019,M021,M022,M024,M025,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M043,M044,M045,M046,M047,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083
M039,0.400147,0.394004,0.372303,0.371489,0.379091,0.358616,0.339682,0.533087,0.438962,0.498528,0.438730,0.420676,0.733429,0.800444,0.384624,0.472531,0.413876,0.455224,0.374602,0.220917,0.269624,0.358255,0.263753,0.272572,0.185033,0.592073,0.401469,0.517895,0.555025,0.529729,0.000000,0.504822,0.342273,0.486174,0.473174,0.558072,0.468108,0.462150,0.528941,0.490780,0.334103,0.443312,0.464898,0.324643,0.241998,0.641008,0.619301,0.744319,0.677771,0.661647,0.363081,0.322539,0.331291,0.384907,0.330866,0.493726,0.429213,0.564312,0.315160,0.282033,0.617070,0.544142,0.715952
M040,0.144581,0.147583,0.176882,0.342790,0.428572,0.355241,0.348589,0.136162,0.094994,0.227015,0.106974,0.123265,0.569216,0.687327,0.164383,0.110838,0.158413,0.119453,0.171825,0.313569,0.479364,0.358134,0.547097,0.378921,0.406926,0.220403,0.129377,0.168696,0.227970,0.174928,0.504822,0.000000,0.392707,0.268411,0.255411,0.272342,0.057769,0.173086,0.223916,0.152789,0.275434,0.161688,0.215581,0.298520,0.308487,0.368663,0.317275,0.530210,0.425567,0.360400,0.315459,0.301947,0.333409,0.270940,0.448192,0.210364,0.144285,0.195790,0.218877,0.252004,0.311593,0.249865,0.466245
M041,0.363167,0.411444,0.380475,0.362656,0.356581,0.329895,0.307988,0.452732,0.445724,0.510423,0.412333,0.388153,0.768515,0.792272,0.408980,0.380289,0.393582,0.323937,0.340008,0.214025,0.261612,0.345516,0.458429,0.314512,0.214375,0.553877,0.368550,0.467752,0.524725,0.533613,0.342273,0.392707,0.000000,0.475614,0.462613,0.344495,0.401006,0.436594,0.338862,0.448214,0.576319,0.454098,0.425839,0.322352,0.273178,0.440656,0.430615,0.623520,0.584599,0.554433,0.333756,0.257483,0.299038,0.288490,0.370270,0.438850,0.402816,0.406976,0.285790,0.252663,0.431956,0.414373,0.623490
M043,0.191879,0.275553,0.273938,0.357452,0.385258,0.354154,0.342224,0.321154,0.238844,0.388027,0.184687,0.311408,0.636663,0.786446,0.303690,0.231298,0.292898,0.274186,0.240766,0.303428,0.492387,0.356231,0.570317,0.319684,0.393557,0.365513,0.228831,0.339306,0.401832,0.319341,0.486174,0.268411,0.475614,0.000000,0.013000,0.176302,0.240224,0.238264,0.181580,0.195368,0.339355,0.294017,0.320123,0.295796,0.310510,0.219203,0.181206,0.354839,0.285002,0.489216,0.361792,0.348280,0.342793,0.380616,0.485153,0.346433,0.136140,0.176100,0.270489,0.261388,0.183730,0.160124,0.354676
M044,0.178879,0.262552,0.260937,0.344451,0.377536,0.341154,0.329224,0.308153,0.225844,0.375027,0.171687,0.298408,0.623663,0.773446,0.290690,0.218298,0.279898,0.261185,0.227766,0.295706,0.479387,0.343231,0.557317,0.311962,0.380556,0.352512,0.215831,0.326306,0.388831,0.306341,0.473174,0.255411,0.462613,0.013000,0.000000,0.170810,0.227224,0.225263,0.168580,0.182368,0.326354,0.281016,0.307123,0.282795,0.297509,0.226272,0.194207,0.367839,0.276492,0.476216,0.348792,0.335280,0.329792,0.367616,0.472153,0.333433,0.123139,0.163099,0.257488,0.248387,0.188524,0.147124,0.341676
M045,0.276139,0.387887,0.326570,0.466673,0.501857,0.433804,0.415049,0.368708,0.346081,0.460633,0.299090,0.357089,0.745884,0.895667,0.409673,0.276636,0.363317,0.262531,0.341801,0.363145,0.521527,0.460902,0.571945,0.465855,0.438532,0.443520,0.316809,0.415734,0.488938,0.433744,0.558072,0.272342,0.344495,0.176302,0.170810,0.000000,0.285146,0.348117,0.063413,0.293601,0.452178,0.357412,0.422015,0.410199,0.424264,0.121518,0.115034,0.393377,0.318484,0.476699,0.476195,0.462683,0.457196,0.495019,0.565369,0.460836,0.250543,0.117620,0.384892,0.375791,0.116374,0.145651,0.378273
M046,0.105433,0.113429,0.126243,0.308780,0.410486,0.337154,0.330502,0.132497,0.070062,0.185225,0.074282,0.096871,0.522667,0.640778,0.137519,0.088681,0.105348,0.149514,0.135540,0.276855,0.442649,0.328674,0.518691,0.341500,0.370212,0.232837,0.090230,0.179523,0.243628,0.162230,0.468108,0.057769,0.401006,0.240224,0.227224,0.285146,0.000000,0.151890,0.237203,0.133480,0.256578,0.122288,0.217270,0.267618,0.274931,0.385332,0.353267,0.573852,0.463787,0.399537,0.273640,0.260128,0.291590,0.229121,0.390422,0.179102,0.111593,0.243003,0.186185,0.219312,0.347584,0.293507,0.509886
M047,0.113280,0.160183,0.179443,0.252306,0.349462,0.261891,0.269479,0.152622,0.146430,0.261644,0.086735,0.198601,0.431036,0.568805,0.184124,0.097308,0.132184,0.169990,0.131890,0.329109,0.433121,0.267650,0.562240,0.302248,0.360683,0.236216,0.126008,0.173652,0.228556,0.179368,0.462150,0.173086,0.436594,0.238264,0.225263,0.348117,0.151890,0.000000,0.299691,0.079252,0.184803,0.148703,0.118368,0.185488,0.228873,0.444438,0.398847,0.514678,0.404614,0.355699,0.216914,0.203402,0.234864,0.219902,0.352428,0.191726,0.102124,0.265279,0.171080,0.204208,0.393165,0.282258,0.450713
M049,0.232061,0.339461,0.263847,0.422594,0.472295,0.398963,0.388330,0.308138,0.297654,0.412690,0.250664,0.308663,0.701806,0.836601,0.365594,0.219668,0.309441,0.199117,0.293857,0.336603,0.496976,0.416824,0.555783,0.436292,0.424538,0.397937,0.270798,0.370151,0.440512,0.370331,0.528941,0.223916,0.338862,0.181580,0.168580,0.063413,0.237203,0.299691,0.000000,0.245175,0.403752,0.293998,0.358602,0.346940,0.375838,0.148129,0.125990,0.401655,0.308251,0.424767,0.427769,0.414257,0.408770,0.446593,0.521291,0.412410,0.202116,0.091261,0.336465,0.327364,0.124653,0.143281,0.352956
M050,0.122091,0.182494,0.174955,0.307490,0.409196,0.321625,0.329213,0.196007,0.152683,0.245122,0.089000,0.200516,0.475471,0.625253,0.219483,0.110597,0.140623,0.167094,0.148786,0.329835,0.465322,0.327384,0.569310,0.343622,0.392884,0.274199,0.137929,0.228498,0.291636,0.218807,0.490780,0.152789,0.448214,0.195368,0.182368,0.293601,0.133480,0.079252,0.245175,0.000000,0.195086,0.156683,0.195688,0.248981,0.267580,0.389923,0.342399,0.500504,0.390439,0.379181,0.221900,0.208388,0.239850,0.230166,0.366375,0.195984,0.077248,0.208830,0.180081,0.213208,0.336716,0.234442,0.436538
M051,0.245485,0.261461,0.265486,0.414305,0.516011,0.428439,0.436027,0.293139,0.259223,0.395695,0.200919,0.306657,0.589448,0.733952,0.315437,0.221107,0.246561,0.309439,0.274455,0.459735,0.568485,0.434198,0.429455,0.452792,0.496047,0.371184,0.247656,0.323940,0.378751,0.305237,0.334103,0.275434,0.576319,0.339355,0.326354,0.452178,0.256578,0.184803,0.403752,0.195086,0.000000,0.268082,0.268563,0.337006,0.364237,0.548500,0.497112,0.619848,0.509783,0.496533,0.371923,0.358411,0.389873,0.364354,0.506046,0.330171,0.215228,0.363543,0.307835,0.340963,0.491429,0.380523,0.555882
M052,0.168433,0.174460,0.156636,0.371617,0.473322,0.385751,0.393339,0.148328,0.128711,0.201718,0.113334,0.137867,0.498194,0.555599,0.193551,0.147583,0.126287,0.187925,0.204328,0.302256,0.417854,0.391510,0.550173,0.366803,0.345416,0.309088,0.158480,0.258431,0.319378,0.172846,0.443312,0.161688,0.454098,0.294017,0.281016,0.357412,0.122288,0.148703,0.293998,0.156683,0.268082,0.000000,0.210007,0.251616,0.272439,0.393785,0.359143,0.533486,0.461709,0.382716,0.286961,0.273449,0.304912,0.245961,0.359149,0.211779,0.164885,0.314869,0.235043,0.268170,0.355187,0.342207,0.469520
M053,0.169716,0.194114,0.202694,0.251230,0.339562,0.255561,0.275647,0.158298,0.198221,0.349945,0.153911,0.223493,0.451369,0.526884,0.216394,0.154103,0.177505,0.198073,0.178936,0.376155,0.412680,0.265711,0.580807,0.321888,0.375885,0.243353,0.159858,0.180976,0.217252,0.177203,0.464898,0.215581,0.425839,0.320123,0.307123,0.422015,0.217270,0.118368,0.358602,0.195688,0.268563,0.210007,0.000000,0.191439,0.238719,0.488362,0.435042,0.455658,0.381193,0.330953,0.257749,0.237117,0.289939,0.240421,0.368496,0.231767,0.183983,0.323718,0.218126,0.251254,0.425495,0.340698,0.434412
M054,0.177762,0.187013,0.205207,0.144419,0.223536,0.135964,0.146594,0.217713,0.231272,0.352047,0.212876,0.276389,0.526042,0.604886,0.190559,0.225579,0.262603,0.202517,0.133215,0.204926,0.292571,0.143198,0.452937,0.158699,0.221390,0.308209,0.181278,0.246940,0.294736,0.211261,0.324643,0.298520,0.322352,0.295796,0.282795,0.410199,0.267618,0.185488,0.346940,0.248981,0.337006,0.251616,0.191439,0.000000,0.095076,0.466331,0.431611,0.548581,0.448730,0.389465,0.206928,0.175379,0.169892,0.228755,0.281533,0.308841,0.203359,0.350262,0.116598,0.104477,0.425928,0.355211,0.484615
M055,0.185075,0.188262,0.231614,0.146496,0.229362,0.144673,0.156520,0.303381,0.220704,0.317363,0.220836,0.241367,0.505642,0.614193,0.162688,0.247943,0.246058,0.251023,0.148760,0.153227,0.204248,0.147550,0.416403,0.127393,0.137166,0.353439,0.186633,0.288188,0.319067,0.287731,0.241998,0.308487,0.273178,0.310510,0.297509,0.424264,0.274931,0.228873,0.375838,0.267580,0.364237,0.272439,0.238719,0.095076,0.000000,0.520585,0.488520,0.592898,0.497073,0.453759,0.169653,0.129111,0.123623,0.191479,0.192463,0.290073,0.211320,0.367135,0.106052,0.075927,0.482838,0.389194,0.550292
M056,0.380190,0.484208,0.396524,0.570723,0.568958,0.537854,0.519100,0.405081,0.444334,0.560819,0.397958,0.455343,0.849935,0.879821,0.513724,0.367797,0.457351,0.320314,0.441987,0.430245,0.620798,0.564953,0.646051,0.532955,0.524136,0.539841,0.418927,0.512056,0.585259,0.470117,0.641008,0.368663,0.440656,0.219203,0.226272,0.121518,0.385332,0.444438,0.148129,0.389923,0.548500,0.393785,0.488362,0.466331,0.520585,0.000000,0.062999,0.285142,0.346145,0.439824,0.575064,0.561552,0.556064,0.593887,0.669420,0.559705,0.349411,0.213941,0.483760,0.474659,0.069619,0.214352,0.320752
M057,0.348125,0.451080,0.364459,0.538658,0.536893,0.505789,0.487035,0.373016,0.412269,0.528754,0.365893,0.423278,0.817870,0.907704,0.481659,0.335732,0.425286,0.274447,0.409922,0.411127,0.605995,0.532888,0.631248,0.500890,0.509334,0.496183,0.386862,0.465498,0.531939,0.432255,0.619301,0.317275,0.430615,0.181206,0.194207,0.115034,0.353267,0.398847,0.125990,0.342399,0.497112,0.359143,0.435042,0.431611,0.488520,0.062999,0.000000,0.285839,0.292824,0.446451,0.542999,0.529487,0.523999,0.561822,0.637355,0.527640,0.317346,0.160621,0.451695,0.442594,0.009547,0.161032,0.327380
M058,0.546718,0.625268,0.577149,0.637258,0.609540,0.592290,0.607178,0.517354,0.593068,0.730445,0.525286,0.584019,0.803443,0.825565,0.653619,0.517960,0.565465,0.480947,0.594527,0.632339,0.674309,0.628036,0.815140,0.637587,0.643235,0.605790,0.583670,0.594420,0.613336,0.562342,0.744319,0.530210,0.623520,0.354839,0.367839,0.393377,0.573852,0.514678,0.401655,0.500504,0.619848,0.533486,0.455658,0.548581,0.592898,0.285142,0.285839,0.000000,0.131135,0.278757,0.645432,0.617681,0.640673,0.650016,0.696417,0.615834,0.490978,0.337990,0.611088,0.601987,0.284498,0.282514,0.108997
M059,0.436653,0.515204,0.467549,0.527194,0.520589,0.482225,0.497113,0.437263,0.483003,0.620381,0.415221,0.491447,0.696906,0.837430,0.543554,0.407895,0.479996,0.379446,0.484462,0.554232,0.634071,0.517971,0.755753,0.548636,0.574519,0.495726,0.473605,0.484355,0.503271,0.482251,0.677771,0.425567,0.584599,0.285002,0.276492,0.318484,0.463787,0.404614,0.308251,0.390439,0.509783,0.461709,0.381193,0.448730,0.497073,0.346145,0.292824,0.131135,0.000000,0.279227,0.563847,0.550335,0.544848,0.582671,0.629071,0.548488,0.380914,0.257803,0.501023,0.491922,0.283277,0.211942,0.109771
