blind_id,M002,M003,M004,M005,M007,M009,M010,M011,M012,M013,M015,M016,M017,M019,M021,M022,M024,M025,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M043,M044,M045,M046,M047,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083
M059,0.252804,0.212116,0.205751,0.263478,0.275461,0.275208,0.394082,0.209443,0.240765,0.225128,0.341598,0.371540,0.803180,0.360014,0.261339,0.283774,0.278341,0.341260,0.200019,0.309952,0.481197,0.276195,0.264647,0.328456,0.350758,0.239005,0.397035,0.432804,0.475750,0.409049,0.263668,0.287642,0.166479,0.265252,0.272946,0.118011,0.267122,0.212891,0.323000,0.299908,0.307613,0.115362,0.196749,0.225683,0.274459,0.105525,0.282969,0.103424,0.000000,0.239232,0.373850,0.306500,0.249341,0.319964,0.350937,0.192100,0.220994,0.194367,0.313770,0.321427,0.176420,0.203060,0.143650
M060,0.398649,0.351705,0.281151,0.385156,0.418543,0.413108,0.532729,0.332591,0.394372,0.366037,0.415624,0.452767,0.893466,0.422449,0.393725,0.402233,0.411161,0.390643,0.301713,0.445778,0.469095,0.277747,0.324393,0.304891,0.372338,0.311848,0.425841,0.406722,0.443252,0.403430,0.379834,0.409941,0.302305,0.401661,0.406010,0.277253,0.388801,0.226645,0.406551,0.370109,0.351159,0.229502,0.329701,0.375046,0.399242,0.207288,0.206843,0.190581,0.239232,0.000000,0.507502,0.373546,0.381382,0.386550,0.384537,0.344419,0.332832,0.316046,0.248818,0.269408,0.269360,0.258761,0.206741
M071,0.229927,0.238165,0.279055,0.285829,0.277187,0.306297,0.368970,0.258531,0.169856,0.219079,0.331205,0.276470,0.642417,0.327790,0.226995,0.207165,0.182164,0.262958,0.271843,0.272592,0.338266,0.288887,0.201411,0.308315,0.200598,0.223226,0.266431,0.303426,0.381634,0.282288,0.189038,0.301820,0.309123,0.309677,0.321363,0.374336,0.292219,0.390913,0.275510,0.371492,0.340223,0.311691,0.220161,0.210357,0.278435,0.399090,0.496186,0.375725,0.373850,0.507502,0.000000,0.232351,0.181853,0.408560,0.359991,0.263282,0.319260,0.321554,0.439201,0.436337,0.331795,0.354875,0.421699
M072,0.281133,0.160804,0.214248,0.371680,0.291311,0.304221,0.374498,0.186593,0.193995,0.204815,0.241316,0.324314,0.652289,0.357564,0.230423,0.222122,0.181856,0.229842,0.308620,0.377413,0.279569,0.256872,0.204565,0.243476,0.144216,0.213570,0.256318,0.242303,0.290353,0.220539,0.247228,0.362390,0.271651,0.393112,0.396071,0.305996,0.378670,0.252642,0.309675,0.337438,0.307600,0.258808,0.188538,0.236819,0.387121,0.337968,0.386741,0.277408,0.306500,0.373546,0.232351,0.000000,0.090167,0.213231,0.163592,0.219409,0.378331,0.355422,0.327053,0.329892,0.322606,0.321521,0.341828
M073,0.203636,0.126125,0.163448,0.294183,0.246890,0.260645,0.328225,0.134126,0.158861,0.166974,0.225529,0.334772,0.648123,0.366745,0.195827,0.166780,0.118985,0.196082,0.248215,0.303642,0.284738,0.224931,0.166886,0.262796,0.135903,0.182336,0.248322,0.253879,0.314433,0.232115,0.185880,0.284894,0.207230,0.315616,0.331200,0.259382,0.301173,0.267277,0.266958,0.294215,0.268160,0.200076,0.128417,0.159323,0.309625,0.280410,0.391484,0.251217,0.249341,0.381382,0.181853,0.090167,0.000000,0.249550,0.221960,0.186902,0.303532,0.280622,0.334480,0.334419,0.247806,0.273923,0.302958
M074,0.398034,0.262622,0.274162,0.488581,0.408212,0.427451,0.467982,0.305067,0.367906,0.298761,0.294737,0.386024,0.720870,0.430062,0.356337,0.345155,0.312490,0.356655,0.354943,0.486862,0.388441,0.323624,0.300658,0.265939,0.244964,0.360042,0.379350,0.333279,0.286457,0.299740,0.356677,0.479291,0.384468,0.510013,0.500347,0.325655,0.495571,0.325638,0.421660,0.439926,0.401839,0.338237,0.303326,0.353721,0.504022,0.373767,0.345623,0.366439,0.319964,0.386550,0.408560,0.213231,0.249550,0.000000,0.123565,0.253647,0.506021,0.483111,0.275276,0.287316,0.450295,0.467993,0.373207
M075,0.385088,0.249675,0.288536,0.475634,0.395266,0.403940,0.409315,0.281002,0.324847,0.251084,0.294320,0.397599,0.728052,0.431074,0.332910,0.329720,0.289716,0.312621,0.373370,0.468044,0.378950,0.300114,0.277983,0.251824,0.250873,0.325413,0.363915,0.319851,0.305072,0.288274,0.334002,0.466345,0.362981,0.497067,0.487400,0.350433,0.482625,0.280127,0.406225,0.403004,0.390705,0.319485,0.287233,0.340774,0.491076,0.382405,0.380115,0.345452,0.350937,0.384537,0.359991,0.163592,0.221960,0.123565,0.000000,0.270771,0.482511,0.459601,0.262866,0.274906,0.426785,0.433365,0.393930
M076,0.246617,0.187821,0.153983,0.328800,0.294152,0.343887,0.393936,0.174395,0.203972,0.106504,0.210649,0.218857,0.671514,0.268520,0.231269,0.181214,0.169055,0.199359,0.204546,0.330807,0.381884,0.358579,0.243490,0.348920,0.274050,0.248912,0.318121,0.371430,0.441247,0.345765,0.241217,0.332892,0.263723,0.350232,0.340566,0.225556,0.337456,0.276844,0.262879,0.271039,0.283824,0.170512,0.197821,0.210939,0.344241,0.274245,0.410284,0.256186,0.192100,0.344419,0.263282,0.219409,0.186902,0.253647,0.270771,0.000000,0.367817,0.366685,0.296142,0.297324,0.333006,0.310823,0.219415
M077,0.150485,0.255587,0.289487,0.083532,0.158308,0.110380,0.289446,0.220814,0.298264,0.312781,0.461104,0.554391,0.901026,0.530363,0.185092,0.239177,0.303955,0.418052,0.224124,0.136601,0.475845,0.188709,0.257020,0.278831,0.303107,0.182570,0.355103,0.389077,0.443753,0.371305,0.229006,0.115047,0.131267,0.112353,0.132479,0.236915,0.090913,0.339451,0.291471,0.401579,0.379663,0.228964,0.202695,0.173203,0.091919,0.192306,0.305257,0.186729,0.220994,0.332832,0.319260,0.378331,0.303532,0.506021,0.482511,0.367817,0.000000,0.047914,0.428755,0.439968,0.092657,0.138439,0.228239
M078,0.160379,0.232677,0.267603,0.105108,0.174055,0.128124,0.309889,0.218149,0.290655,0.317017,0.455900,0.549373,0.905262,0.534599,0.184440,0.243413,0.308190,0.415198,0.201215,0.158488,0.458552,0.185889,0.234111,0.265211,0.283161,0.175761,0.336013,0.373271,0.420843,0.347344,0.206096,0.128376,0.120706,0.122161,0.149695,0.229798,0.093471,0.328454,0.295061,0.408037,0.385798,0.222470,0.179786,0.164946,0.118827,0.174058,0.288335,0.167000,0.194367,0.316046,0.321554,0.355422,0.280622,0.483111,0.459601,0.366685,0.047914,0.000000,0.406169,0.417383,0.074947,0.134998,0.216326
M079,0.322489,0.248103,0.283098,0.371178,0.301207,0.357157,0.348018,0.298139,0.386734,0.324865,0.404328,0.470535,0.926000,0.506539,0.312985,0.373761,0.384233,0.415755,0.233141,0.376877,0.502338,0.304174,0.259448,0.385084,0.290321,0.351399,0.425750,0.458290,0.514892,0.430180,0.319268,0.361889,0.303298,0.397144,0.382944,0.285640,0.378168,0.324998,0.410235,0.522450,0.501605,0.323220,0.304619,0.305432,0.386619,0.300387,0.339571,0.318954,0.313770,0.248818,0.439201,0.327053,0.334480,0.275276,0.262866,0.296142,0.428755,0.406169,0.000000,0.030005,0.388079,0.416951,0.361177
M080,0.324011,0.248042,0.284280,0.377698,0.304153,0.360023,0.358204,0.301635,0.390247,0.322675,0.408409,0.474617,0.930082,0.510621,0.320624,0.374942,0.385415,0.418762,0.236518,0.380947,0.509976,0.322103,0.260630,0.399438,0.301004,0.354895,0.431165,0.462695,0.528710,0.436929,0.319219,0.368408,0.309996,0.404312,0.390111,0.292710,0.386037,0.330112,0.410927,0.523631,0.505686,0.323159,0.304559,0.305371,0.393139,0.311600,0.361643,0.326611,0.321427,0.269408,0.436337,0.329892,0.334419,0.287316,0.274906,0.297324,0.439968,0.417383,0.030005,0.000000,0.395736,0.424608,0.368247
M081,0.178451,0.212075,0.241341,0.149371,0.206878,0.161246,0.329593,0.189804,0.256975,0.283337,0.422221,0.515693,0.871582,0.500919,0.197668,0.234124,0.274511,0.381518,0.219261,0.204024,0.433097,0.204862,0.221022,0.280355,0.291498,0.190904,0.354509,0.385210,0.431858,0.361506,0.216199,0.173290,0.105045,0.182565,0.203530,0.198447,0.147941,0.262097,0.323157,0.356227,0.323544,0.166582,0.180748,0.165326,0.158666,0.122002,0.250658,0.115192,0.176420,0.269360,0.331795,0.322606,0.247806,0.450295,0.426785,0.333006,0.092657,0.074947,0.388079,0.395736,0.000000,0.071634,0.173003
M082,0.192630,0.236695,0.243457,0.182528,0.219301,0.187804,0.342362,0.173938,0.262019,0.254678,0.378666,0.472138,0.828027,0.457364,0.191020,0.213942,0.268736,0.337963,0.240339,0.218822,0.414036,0.254442,0.240505,0.272497,0.323622,0.181376,0.344279,0.362674,0.406733,0.350628,0.236532,0.200886,0.139329,0.201500,0.218326,0.227319,0.180745,0.241645,0.283089,0.316017,0.288220,0.192102,0.196479,0.174060,0.199481,0.137517,0.272040,0.120637,0.203060,0.258761,0.354875,0.321521,0.273923,0.467993,0.433365,0.310823,0.138439,0.134998,0.416951,0.424608,0.071634,0.000000,0.166057
M083,0.315917,0.282638,0.227849,0.290109,0.340783,0.312167,0.441488,0.227070,0.284830,0.245451,0.358069,0.400052,0.852735,0.385278,0.315965,0.303548,0.310737,0.361583,0.233794,0.347888,0.470955,0.306268,0.322660,0.339672,0.368040,0.265018,0.392323,0.428758,0.470249,0.402659,0.319011,0.318643,0.212416,0.310363,0.314712,0.184965,0.290051,0.210134,0.345056,0.319505,0.297924,0.152751,0.241864,0.271173,0.314605,0.109680,0.243139,0.120782,0.143650,0.206741,0.421699,0.341828,0.302958,0.373207,0.393930,0.219415,0.228239,0.216326,0.361177,0.368247,0.173003,0.166057,0.000000
